source_kind,source,parameter,group,num_runs,layer_jaccard,layer_jaccard_std,layer_jaccard_ci95_low,layer_jaccard_ci95_high,kept,kept_std,kept_ci95_low,kept_ci95_high,imp_kept,imp_kept_std,imp_kept_ci95_low,imp_kept_ci95_high,total,total_std,total_ci95_low,total_ci95_high
aggregate,traj_path_length,fc.weight,head,5.0,0.8106038322821769,0.010143731033506999,0.798008726650409,0.8231989379139448,613.0,5.385164807134504,606.3134347345872,619.6865652654128,524.8,6.260990336999411,517.0259537054461,532.5740462945538,640.0,0.0,640.0,640.0
aggregate,traj_path_length,layer1.0.conv1.weight,stage1,5.0,0.3625520274449392,0.01990488399754495,0.33783684959676535,0.38726720529311304,1841.8,86.69025320069147,1734.1598336055324,1949.4401663944675,840.8,56.20676115913458,771.0100882130647,910.5899117869352,2304.0,0.0,2304.0,2304.0
aggregate,traj_path_length,layer1.0.conv2.weight,stage1,5.0,0.34873053115581926,0.026301101007928266,0.31607340092115394,0.3813876613904846,1895.8,108.14897133121517,1761.515315855259,2030.084684144741,827.4,50.767115340543036,764.3643005889895,890.4356994110104,2304.0,0.0,2304.0,2304.0
aggregate,traj_path_length,layer1.1.conv1.weight,stage1,5.0,0.3318347602176763,0.021581304696428365,0.3050380311418553,0.35863148929349725,1719.8,129.13055409158594,1559.4632399163736,1880.1367600836263,777.0,46.834816109385976,718.8468949744816,835.1531050255184,2304.0,0.0,2304.0,2304.0
aggregate,traj_path_length,layer1.1.conv2.weight,stage1,5.0,0.3034787019861694,0.013729862101278148,0.28643082651470997,0.3205265774576288,1713.8,100.62405279057289,1588.8587362965905,1838.7412637034095,724.0,30.29026246172192,686.3896716051369,761.6103283948631,2304.0,0.0,2304.0,2304.0
aggregate,traj_path_length,layer1.2.conv1.weight,stage1,5.0,0.3297231931901311,0.02296396587922782,0.3012096635019142,0.358236722878348,1564.4,127.37856962613452,1406.238615952537,1722.5613840474632,801.6,51.553855335949414,737.5874338607465,865.6125661392535,2304.0,0.0,2304.0,2304.0
aggregate,traj_path_length,layer1.2.conv2.weight,stage1,5.0,0.29154186882828165,0.020400431204289943,0.2662113878540821,0.3168723498024812,1523.6,93.09027876207053,1408.0131522783843,1639.1868477216155,717.6,43.56948473415769,663.5013393853078,771.6986606146922,2304.0,0.0,2304.0,2304.0
aggregate,traj_path_length,layer2.0.conv1.weight,stage2,5.0,0.2846599838974662,0.005137036165518641,0.278281511033271,0.29103845676166146,2810.0,126.85818854137875,2652.4847544108243,2967.5152455891757,1476.6,27.682124195949992,1442.2281029920834,1510.9718970079164,4608.0,0.0,4608.0,4608.0
aggregate,traj_path_length,layer2.0.conv2.weight,stage2,5.0,0.22284230830610824,0.007356238656796119,0.21370833160376967,0.2319762850084468,4896.2,166.85382824496418,4689.023608505753,5103.3763914942465,2237.2,54.627831734382426,2169.370588035484,2305.0294119645155,9216.0,0.0,9216.0,9216.0
aggregate,traj_path_length,layer2.0.shortcut.0.weight,stage2,5.0,0.5508607518180073,0.012376230564525352,0.5354936318925672,0.5662278717434475,469.6,15.142654985173504,450.7979104676893,488.40208953231075,297.2,3.420526275297414,292.9528556690532,301.4471443309468,512.0,0.0,512.0,512.0
