base_source,feature,runs,rows,auc_imp_only_vs_nonbase_mean,auc_imp_only_vs_nonbase_std,auc_imp_only_vs_nonbase_ci95,auc_imp_only_vs_nonbase_n,topk_recall_mean,topk_recall_std,topk_recall_ci95,topk_recall_n,topk_precision_mean,topk_precision_std,topk_precision_ci95,topk_precision_n,baseline_precision_mean,baseline_precision_std,baseline_precision_ci95,baseline_precision_n,topk_lift_mean,topk_lift_std,topk_lift_ci95,topk_lift_n,imp_only_mean_mean,imp_only_mean_std,imp_only_mean_ci95,imp_only_mean_n,base_only_mean_mean,base_only_mean_std,base_only_mean_ci95,base_only_mean_n,shared_mean_mean,shared_mean_std,shared_mean_ci95,shared_mean_n,neither_mean_mean,neither_mean_std,neither_mean_ci95,neither_mean_n
epoch_30,epoch_5,5,5,0.5679886244139856,0.003691057952217608,0.0032353549440994984,5,0.18871592748858748,0.0012064945190206657,0.0010575390735323594,5,0.18871592748858748,0.0012064945190206657,0.0010575390735323594,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.4999333070766565,0.03658859051783525,0.03207131363472327,5,0.5214239491569662,0.0020089900439464016,0.0017609574153187018,5,0.6487306399743706,0.007168392600622447,0.00628337315260413,5,0.7395644766457812,0.008727763655815714,0.007650222147774757,5,0.4546309188740832,0.001938300383004684,0.0016989951955472416,5
epoch_30,traj_initial_rms_movement,5,5,0.48582816901818343,0.0035893539428975135,0.0031462074493572895,5,0.116975033792158,0.0017953751199196561,0.0015737156787948574,5,0.116975033792158,0.0017953751199196561,0.0015737156787948574,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,0.9297745426971072,0.02797428778187074,0.02452054436814267,5,0.45181127196139587,0.002004929935387122,0.0017573985732547474,5,0.6750850492400262,0.004574412310148141,0.004009649177980412,5,0.686051654388901,0.007206390460557527,0.006316679745347358,5,0.46551977399329136,0.001589644446940339,0.001393384793018153,5
epoch_30,traj_max_abs,5,5,0.5623972075756538,0.006247539916426027,0.005476210186546604,5,0.17818505316992203,0.003423577426427581,0.0030008979258765354,5,0.17818505316992203,0.003423577426427581,0.0030008979258765354,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.4164732338113344,0.05170185745741041,0.04531867619240745,5,0.4884368226670916,0.004951495348577086,0.004340177034359413,5,0.8018772071146941,0.003075794018301543,0.0026960523278061173,5,0.8281854575440708,0.004513513293099998,0.003956268835962447,5,0.4296056405300825,0.001004187220008084,0.0008802089073412481,5
epoch_30,traj_mean_abs,5,5,0.5706947565751268,0.006336161015520473,0.0055538900048584475,5,0.189676847534932,0.0029755618170966957,0.002608194929758155,5,0.189676847534932,0.0029755618170966957,0.002608194929758155,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.5077515142608853,0.04979263241190035,0.043645166653854046,5,0.4990781140525395,0.004725337938924399,0.004141941324452732,5,0.7812494311014143,0.002549227523927523,0.002234496445177242,5,0.8254631667994758,0.004814705004633316,0.0042202750113316655,5,0.4312853522834578,0.0012382610932704606,0.0010853837035508151,5
epoch_30,traj_path_length,5,5,0.5056201191918986,0.003222398929351929,0.0028245571982081544,5,0.13351040243434434,0.0018302394145412778,0.001604275580437376,5,0.13351040243434434,0.0018302394145412778,0.001604275580437376,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.0609363190708698,0.01615965873716499,0.014164565408363734,5,0.4807604860906174,0.00263624180795732,0.002310767827986049,5,0.6195811457978717,0.00202652549418793,0.001776327915151102,5,0.6211256167552126,0.0026222517028891513,0.002298504960215692,5,0.47499715396152686,0.0005669286189985598,0.0004969348447445766,5
epoch_30,traj_post_rewind_path_length,5,5,0.5014385582322983,0.0015905902748365487,0.0013942138477227616,5,0.1295587633281041,0.0034032809580876815,0.00298310728697535,5,0.1295587633281041,0.0034032809580876815,0.00298310728697535,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.0292835635147382,0.011212379124839343,0.009828083629755026,5,0.4779099480825911,0.001408316904686131,0.0012344441944341902,5,0.6208374294921074,0.0017506948467567577,0.0015345516926010213,5,0.6079229014745736,0.0020942251338979725,0.0018356692657571104,5,0.47637530672135026,0.0003380452572496353,0.00029630973247518253,5
epoch_30,traj_rewind_rms_movement,5,5,0.48396628495219807,0.0014792351082550154,0.0012966067406508899,5,0.11100074771548978,0.0013726742925253212,0.0012032020673887953,5,0.11100074771548978,0.0013726742925253212,0.0012032020673887953,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,0.8820497353722443,0.011027601082715489,0.00966611853468323,5,0.454619340016639,0.0011141283375803576,0.0009765765458074971,5,0.6634341050592913,0.0018598751179230272,0.00163025241978784,5,0.644184324029221,0.0038869688057530938,0.0034070783786253563,5,0.47043780536728685,0.0005619657039999717,0.0004925846579456451,5
epoch_30,traj_rms_abs,5,5,0.5693148404891081,0.0064382976796474815,0.005643416738259805,5,0.18761186921892534,0.0030962853655615496,0.0027140137856122974,5,0.18761186921892534,0.0030962853655615496,0.0027140137856122974,5,0.12587024719679457,0.0028680064302694795,0.002513918476491714,5,1.4914561660467653,0.05401321259022592,0.047344668293677915,5,0.49450559323695975,0.004903742942607801,0.00429832020503151,5,0.7981518009246078,0.002452698922166901,0.0021498853951758172,5,0.8344729989823592,0.004544044371585467,0.003983030506195044,5,0.4287235933167989,0.0011252646587231615,0.0009863379616765716,5
traj_rms_abs,epoch_0,5,5,0.5015853937316291,0.0027130373749549566,0.0023780821103915723,5,0.12288160689215452,0.005269356917707341,0.004618794984155333,5,0.12288160689215452,0.005269356917707341,0.004618794984155333,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,0.9945362104931068,0.024374898058283235,0.021365540169155987,5,0.4748032188289471,0.0017958527725828208,0.00157413435981405,5,0.6381849567166664,0.004420055606748302,0.0038743495619991655,5,0.6196871428142576,0.0017001861182231836,0.0014902788400214246,5,0.47334420414727024,0.0009988564944964306,0.000875536320412776,5
traj_rms_abs,epoch_1,5,5,0.5160618844450728,0.002321748196410663,0.002035102023174216,5,0.1382569823112091,0.003849176544685672,0.0033739520012354483,5,0.1382569823112091,0.003849176544685672,0.0033739520012354483,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.1193404405541179,0.021347674469637822,0.0187120617000536,5,0.4765381006544272,0.0023706353735947214,0.0020779535233275753,5,0.6835434049842102,0.004817642043668734,0.0042228494395544856,5,0.6861688603562925,0.006172983047244302,0.005410858209296086,5,0.4607578163734617,0.0009663206202353172,0.0008470173692031237,5
