base_source,variant,alpha,targets,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_base_jaccard_mean,mask_to_base_jaccard_std,mask_to_base_jaccard_ci95,mask_to_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,source_vote_positive_count_mean,source_vote_positive_count_std,source_vote_positive_count_ci95,source_vote_positive_count_n,source_vote_max_mean,source_vote_max_std,source_vote_max_ci95,source_vote_max_n,selected_source_vote_mean_mean,selected_source_vote_mean_std,selected_source_vote_mean_ci95,selected_source_vote_mean_n,selected_source_vote_positive_fraction_mean,selected_source_vote_positive_fraction_std,selected_source_vote_positive_fraction_ci95,selected_source_vote_positive_fraction_n,alignment_mean_corr_mean,alignment_mean_corr_std,alignment_mean_corr_ci95,alignment_mean_corr_n,alignment_min_corr_mean,alignment_min_corr_std,alignment_min_corr_ci95,alignment_min_corr_n,added_imp_only_hits_mean,added_imp_only_hits_std,added_imp_only_hits_ci95,added_imp_only_hits_n,added_imp_only_precision_mean,added_imp_only_precision_std,added_imp_only_precision_ci95,added_imp_only_precision_n
epoch_30,source_vote_residual,0.5,5,5,0.8769,0.0035559808773388954,0.0031169546676202914,5,-0.019420000000000038,0.005007694080113122,0.004389437394473237,5,-0.008860000000000002,0.0046414437409064485,0.004068404817615834,5,0.2699204526993247,0.009413830768345044,0.008251586486465848,5,0.525557295634961,0.008193772072866859,0.007182157888051305,5,14160.8,322.2378003897122,282.4538856238307,5,225366.8,0.4472135954999579,0.39199999999999996,5,40809.2,89.7925386655261,78.70663036873069,5,4.0,0.0,0.0,5,1.273705792427063,0.012037515864739827,0.010551347871485843,5,1.0,0.0,0.0,5,,,,0,,,,0,2143.8,122.24238217574133,107.15017230037476,5,0.1513103384619008,0.005734825680653437,0.005026796343932613,5
epoch_30,target_oracle_residual,0.5,5,5,0.8886000000000001,0.0024869660230891705,0.002179921833461001,5,-0.007720000000000016,0.00316180328293839,0.0027714427722758386,5,0.0028400000000000205,0.002526459973955608,0.0022145398077252584,5,0.5255521803195284,0.008193354035646005,0.007181791462271266,5,0.525557295634961,0.008193772072866859,0.007182157888051305,5,14160.8,322.2378003897122,282.4538856238307,5,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,14160.8,322.2378003897122,282.4538856238307,5,1.0,0.0,0.0,5
epoch_30,target_random_residual,0.5,5,5,0.8779399999999999,0.0030859358386071435,0.0027049420252567295,5,-0.018380000000000042,0.004014598360982085,0.0035189506163059506,5,-0.007820000000000004,0.003390722636843039,0.00297209943306072,5,0.2633776021549986,0.009987384114443984,0.008754328160540928,5,0.525557295634961,0.008193772072866859,0.007182157888051305,5,14160.8,322.2378003897122,282.4538856238307,5,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1772.0,83.01204731844649,72.76326765614638,5,0.12509419508590075,0.0037538196581837283,0.0032903680049417455,5
traj_rms_abs,aligned_source_vote_random_residual,0.5,5,5,0.87426,0.003018774585821191,0.002646072591596823,5,-0.022060000000000034,0.004026536973628823,0.003529415271684528,5,-0.0115,0.003906404996924864,0.0034241149513413905,5,0.2766882925123396,0.008054515643230177,0.007060094245606463,5,0.532274757225711,0.0064951925843421765,0.005693287321052324,5,13898.6,253.18728246102725,221.92843805154848,5,225366.8,0.4472135954999579,0.39199999999999996,5,41006.2,277.589084799817,243.317560862343,5,4.0,0.0,0.0,5,1.0979196071624755,0.0021795302785933943,0.0019104425218859225,5,1.0,0.0,0.0,5,0.5928204536437989,0.003955967194997079,0.003467558133390872,5,-0.27387995421886446,0.12170477785937764,0.10667894134019125,5,2000.6,57.43953342428888,50.34797092237183,5,0.14392554712672156,0.0020092923583389993,0.0017612224055674123,5
traj_rms_abs,aligned_source_vote_residual,0.5,5,5,0.87272,0.0024661711213944614,0.0021616942984612813,5,-0.02360000000000002,0.0030659419433511767,0.0026874166033572077,5,-0.013039999999999986,0.0024326939799325033,0.002132350290172766,5,0.27742845310932474,0.007564358148977889,0.006630452258689464,5,0.532274757225711,0.0064951925843421765,0.005693287321052324,5,13898.6,253.18728246102725,221.92843805154848,5,225366.8,0.4472135954999579,0.39199999999999996,5,41006.2,277.589084799817,243.317560862343,5,4.0,0.0,0.0,5,1.2835696458816528,0.009341606043174818,0.008188278723572197,5,1.0,0.0,0.0,5,0.5928204536437989,0.003955967194997079,0.003467558133390872,5,-0.27387995421886446,0.12170477785937764,0.10667894134019125,5,2042.2,91.36574850566267,80.08560959373413,5,0.14688898154520066,0.00432490044670984,0.0037909423867468635,5
traj_rms_abs,base,0.0,5,5,0.87366,0.0030802597293085304,0.002699966696090878,5,-0.022660000000000013,0.0037753145564310294,0.0033092091139727046,5,-0.012099999999999977,0.003759654239421454,0.0032954822408867226,5,0.24186301176935385,0.008497696170511654,0.007448559105446252,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,225366.8,0.4472135954999579,0.39199999999999996,5,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0.0,0.0,0.0,5,,,,0
traj_rms_abs,source_vote_random_residual,0.5,5,5,0.87354,0.0032852701563189524,0.0028796662584403706,5,-0.022780000000000043,0.0034795114599609923,0.003049926267961228,5,-0.012220000000000009,0.002795889840462212,0.0024507054984228226,5,0.27657116907819335,0.007427185480149898,0.006510215113124918,5,0.532274757225711,0.0064951925843421765,0.005693287321052324,5,13898.6,253.18728246102725,221.92843805154848,5,225366.8,0.4472135954999579,0.39199999999999996,5,41110.8,197.54923436956165,173.159538645724,5,4.0,0.0,0.0,5,1.0946170091629028,0.003236585463170081,0.0028369922433692896,5,1.0,0.0,0.0,5,,,,0,,,,0,1994.4,89.33252487196363,78.30341050043734,5,0.1434431925606422,0.00381099082053333,0.0033404807382453688,5
traj_rms_abs,source_vote_residual,0.5,5,5,0.87386,0.0031682802906308604,0.00277712011983637,5,-0.022460000000000035,0.004285790475513255,0.0037566609855029637,5,-0.011899999999999999,0.003849025850783516,0.003373819912206314,5,0.27698048439233885,0.007551491763437545,0.006619174374513835,5,0.532274757225711,0.0064951925843421765,0.005693287321052324,5,13898.6,253.18728246102725,221.92843805154848,5,225366.8,0.4472135954999579,0.39199999999999996,5,41110.8,197.54923436956165,173.159538645724,5,4.0,0.0,0.0,5,1.281590509414673,0.00959228855837799,0.008408011636320045,5,1.0,0.0,0.0,5,,,,0,,,,0,2017.2,101.88572029484799,89.30677143419751,5,0.1450873414288839,0.005305128504658639,0.004650150162589102,5
traj_rms_abs,target_oracle_residual,0.5,5,5,0.88724,0.0027236005580848323,0.002387341148642147,5,-0.009080000000000043,0.002353083083956018,0.0020625682631127563,5,0.0014799999999999924,0.0015352524222420195,0.0013457080812717113,5,0.5322643258622431,0.006477925926051484,0.005678152427752881,5,0.532274757225711,0.0064951925843421765,0.005693287321052324,5,13898.6,253.18728246102725,221.92843805154848,5,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13898.6,253.18728246102725,221.92843805154848,5,1.0,0.0,0.0,5
traj_rms_abs,target_random_residual,0.5,5,5,0.87282,0.0036162134892729803,0.0031697508798011072,5,-0.02350000000000003,0.004266145801540286,0.0037394416695544076,5,-0.012939999999999997,0.0036149688795340433,0.0031686599312642726,5,0.2715383753621443,0.007881445889206438,0.006908391917546734,5,0.532274757225711,0.0064951925843421765,0.005693287321052324,5,13898.6,253.18728246102725,221.92843805154848,5,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1711.8,67.74732467042517,59.38314831667313,5,0.12313407273975538,0.0030462862307565493,0.0026701876116301555,5
